1275,EMERY,1526,41.5,7.73,126.23
1276,SWARTZ,1964,18.74,8.92,50.66
1277,CHO,2227,8.59,3.74,81.33
1278,MCCRAY,2115,32.32,13.74,137.06
1279,ELMORE,1783,17.96,28.65,64.61
1280,ROSENBERG,1830,44.18,19.04,116.22
1281,SIMONS,1936,20.57,4.06,27.63
1282,CLEMONS,2200,24.89,39.69,162.57999999999998
1283,BEATTY,2208,34.93,8.3,43.230000000000004
1284,HARDEN,1724,23.94,17.96,60.9
1285,HERBERT,1821,8.4,48.01,88.41
1286,BLAND,1470,46.71,2.25,97.96000000000001
1287,RUCKER,1542,6.06,12.41,47.47
1288,MANLEY,2200,49.49,28.58,102.07000000000001
1289,ZIEGLER,1594,50.51,4.77,128.28
1290,GRADY,1834,49.36,7.85,115.21
1291,LOTT,1935,28.1,19.17,110.27
1292,ROUSE,2102,16.29,48.77,154.06
1293,GLEASON,2256,36.85,9.83,144.68
1294,MCCLELLAN,1839,43.41,45.81,179.22
1295,ABRAMS,2209,22.47,26.53,145.0
1296,VO,1765,41.13,27.18,98.31
1297,ALBRIGHT,2070,10.92,19.18,39.1
1298,MEIER,1901,41.73,46.39,155.12
1299,DUNBAR,1860,9.83,36.07,126.9
1300,ACKERMAN,1777,16.22,9.16,64.38
1301,PADGETT,2065,10.27,30.82,122.09
1302,MAYES,1997,21.44,27.86,131.3
1303,TIPTON,1599,47.29,21.99,152.28
1304,COFFMAN,1876,4.04,32.12,122.16
1305,PERALTA,1892,23.09,50.52,170.61
1306,SHAPIRO,2005,39.75,16.67,56.42
1307,ROE,1905,14.85,21.41,50.260000000000005
1308,WESTON,1801,38.35,44.1,134.45
1309,PLUMMER,1612,31.15,24.07,66.22
1310,HELTON,2272,2.81,26.39,46.2
1311,STERN,2128,41.85,35.37,105.22
1312,FRASER,2035,26.63,49.88,146.51
1313,STOVER,1618,15.07,4.06,80.13
1314,FISH,1619,25.87,34.24,119.11000000000001
1315,SCHUMACHER,1883,35.51,35.25,115.75999999999999
1316,BACA,1535,40.25,21.14,77.39
1317,CURRAN,2203,13.45,11.99,91.44
1318,VINSON,1771,33.22,30.77,104.99
1319,VERA,2293,45.71,44.15,117.86000000000001
1320,CLIFTON,1441,16.46,6.76,123.22000000000001
1321,ERVIN,2004,16.79,17.43,64.22
1322,ELDRIDGE,1779,7.5,12.68,112.18
1323,LOWRY,1552,15.63,32.32,139.95
1324,CHILDRESS,2181,50.87,18.73,97.60000000000001
1325,BECERRA,1864,10.17,12.47,35.64
1326,GORE,1991,34.28,15.56,64.84
1327,SEYMOUR,1863,47.68,3.14,87.82000000000001
1328,CHU,1515,21.64,44.21,118.85
1329,FIELD,2170,31.36,41.65,155.01
1330,AKERS,1981,29.84,32.21,67.05000000000001
1331,CARRASCO,1854,26.48,9.14,102.62
1332,BINGHAM,1895,8.39,27.99,50.379999999999995
1333,STERLING,1628,16.2,49.02,133.22
1334,GREENWOOD,1922,18.71,35.27,85.98
1335,LESLIE,2091,14.06,50.55,95.61
1336,GROVES,2268,13.65,47.46,61.11
1337,MANUEL,2065,7.74,17.57,27.310000000000002
1338,SWAIN,2060,11.71,15.97,69.68
1339,EDMONDS,1870,31.99,9.61,43.599999999999994
1340,MUNIZ,1470,17.62,39.02,74.64000000000001
1341,THOMSON,1966,26.68,5.31,36.99
1342,CROUCH,1465,37.08,13.09,59.17
1343,WALDEN,2047,28.33,6.13,46.46
1344,SMART,1872,1.74,24.19,121.92999999999999
1345,TOMLINSON,2079,19.22,15.15,74.37
1346,ALFARO,2234,20.8,40.92,148.72
1347,QUICK,1911,36.61,38.37,145.98
1348,GOLDMAN,1610,6.91,16.64,34.55
1349,MCELROY,2299,30.68,12.0,110.68
1350,YARBROUGH,2119,10.75,49.04,94.78999999999999
1351,FUNK,1739,37.88,9.89,108.77
1352,HONG,2037,18.99,27.81,97.8
1353,PORTILLO,1821,7.98,38.74,87.72
1354,LUND,1550,20.84,30.55,103.39
1355,NGO,1881,32.23,27.36,134.58999999999997
1356,ELKINS,2217,10.53,5.24,84.77
1357,STROUD,2245,17.89,34.02,72.91
1358,MEREDITH,1600,34.23,25.01,97.24
1359,BATTLE,1412,13.46,38.8,57.26
1360,MCCAULEY,1413,39.13,43.44,107.57
1361,ZAPATA,2225,30.3,42.32,81.62
1362,BLOOM,1533,27.11,18.24,127.35
1363,GEE,1752,21.48,47.8,93.28
1364,GIVENS,1706,45.99,38.2,107.19000000000001
1365,CARDONA,1925,36.37,8.94,123.31
1366,SCHAFER,2286,19.69,23.98,86.67
1367,ROBISON,2108,38.99,7.64,140.63
1368,GUNTER,1907,34.88,22.66,155.54
1369,GRIGGS,1958,6.67,13.31,110.98
1370,TOVAR,1856,24.81,27.83,105.64
1371,TEAGUE,1952,27.17,44.78,148.95
1372,SWIFT,2005,23.92,43.76,112.68
1373,BOWDEN,2128,12.39,18.7,73.09
1374,SCHULZ,1889,27.74,39.18,75.91999999999999
1375,BLANTON,1582,20.93,46.69,130.62
1376,BUCKNER,1855,27.4,41.89,90.28999999999999
1377,WHALEN,1906,30.65,32.8,127.45
1378,PRITCHARD,2156,29.93,9.1,90.03
1379,PIERRE,1550,24.53,46.05,96.58
1380,KANG,1922,49.03,44.34,170.37
1381,BUTTS,1900,32.29,32.9,100.19
1382,METCALF,2039,0.51,20.52,96.03
1383,KURTZ,2145,9.31,5.96,85.27
1384,SANDERSON,1687,28.98,20.3,91.28
1385,TOMPKINS,1719,40.77,46.44,161.21
1386,INMAN,2197,17.61,50.91,121.52
1387,CROWDER,2156,12.7,18.54,35.239999999999995
1388,DICKEY,1967,48.49,27.76,174.25
1389,HUTCHISON,1752,6.59,46.07,137.66
1390,CONKLIN,1576,50.73,42.24,122.97
1391,HOSKINS,1825,12.67,35.95,103.62
1392,HOLBROOK,1635,10.45,27.53,81.98
1393,HORNER,2029,10.34,45.59,74.93
1394,NEELY,1691,44.6,19.6,134.2
1395,TATUM,2153,44.45,28.97,135.42000000000002
1396,HOLLINGSWORTH,1667,38.65,10.77,52.42
1397,DRAPER,1961,24.44,31.27,85.71
1398,CLEMENT,2065,12.76,5.8100000000000005,115.57000000000001
1399,LORD,2292,21.61,33.85,143.46
1400,REECE,1635,32.22,19.57,85.78999999999999
1401,FELDMAN,2132,50.39,5.6,130.99
1402,KAY,1684,10.55,18.49,63.03999999999999
1403,HAGEN,2096,20.86,34.71,59.57
1404,CREWS,2075,32.73,38.92,150.64999999999998
1405,BOWLES,1759,18.66,9.46,121.12
1406,POST,1643,6.9,6.34,18.240000000000002
1407,JEWELL,2171,40.38,28.74,113.11999999999999
1408,DALEY,2142,22.3,4.04,61.339999999999996
1409,CORDERO,1968,32.09,20.1,79.19
1410,MCKINLEY,1523,29.9,47.23,85.13
1411,VELASCO,1569,2.49,34.28,118.77
1412,MASTERS,1437,28.33,2.23,118.56
1413,DRISCOLL,1431,4.29,28.77,86.06
1414,BURRELL,2179,19.49,9.8,48.28999999999999
1415,VALLE,1854,29.12,1.45,40.57000000000001
1416,CROW,2262,7.04,38.76,115.80000000000001
1417,DEVINE,1933,27.9,21.2,58.099999999999994
1418,LARKIN,2099,40.09,39.31,150.4
1419,CHAPPELL,1715,29.69,28.09,58.78
1420,POLLOCK,2163,17.83,2.36,86.19
1421,KIMBALL,2286,12.68,3.68,58.36
1422,LY,1989,13.17,20.93,130.1
1423,SCHMITZ,2228,19.47,17.29,92.75999999999999
1424,LU,1774,11.99,43.17,68.16
1425,RUBIN,2006,16.78,32.41,139.19
1426,SELF,1598,4.89,23.99,46.879999999999995
1427,BARRIOS,1440,39.32,30.41,148.73
1428,PEREIRA,1990,25.8,37.18,96.97999999999999
1429,PHIPPS,1544,24.86,28.42,126.28
1430,MCMANUS,1747,42.19,9.01,151.2
1431,NANCE,1913,31.34,8.28,96.62
1432,STEINER,2017,6.9,43.73,107.63
1433,POE,1771,41.17,39.99,118.16
1434,CROCKETT,2248,37.3,19.03,127.33
1435,JEFFRIES,1870,33.35,15.93,66.28
1436,AMOS,1915,37.95,30.01,158.95999999999998
1437,NIX,1828,40.63,27.27,85.9
1438,NEWSOME,1935,27.83,17.73,113.56
1439,DOOLEY,1880,8.78,15.09,104.87
1440,PAYTON,1832,34.99,0.74,61.730000000000004
1441,ROSEN,2290,38.94,32.07,76.00999999999999
1442,SWENSON,1434,18.59,9.75,50.34
1443,CONNELLY,2150,31.0,7.0,43.0
1444,TOLBERT,2293,20.2,34.44,65.64
1445,SEGURA,1962,39.01,9.15,107.16
1446,ESPOSITO,2270,2.17,36.25,43.42
1447,COKER,2180,42.07,41.92,138.99
1448,BIGGS,1649,41.49,8.16,138.65
1449,HINKLE,2276,11.91,38.19,134.1
1450,THURMAN,1993,12.15,10.54,61.69
1451,DREW,2150,31.36,33.75,73.11
1452,IVEY,1746,26.07,9.61,115.67999999999999
1453,BULLARD,2126,31.96,31.73,151.69
1454,BAEZ,1722,8.52,12.61,88.13
1455,NEFF,1689,43.19,13.9,85.09
1456,MAHER,1686,28.2,44.61,90.81
1457,STRATTON,2096,20.45,30.12,116.57000000000001
1458,EGAN,1852,12.01,12.7,110.71000000000001
1459,DUBOIS,1862,22.91,11.17,105.08
1460,GALLARDO,1633,43.01,41.29,131.29999999999998
1461,BLUE,1902,24.35,48.25,147.6
1462,RAINEY,2020,36.2,9.02,82.22
1463,YEAGER,1773,15.69,39.81,145.5
1464,SAUCEDO,1762,42.14,40.28,126.42
1465,FERREIRA,1705,27.48,49.65,125.13
1466,SPRAGUE,2168,46.27,29.01,144.28
1467,LACY,1493,11.74,41.1,65.84
1468,HURTADO,1612,48.87,24.91,79.78
1469,HEARD,2216,25.08,23.27,74.35
1470,CONNELL,2263,7.93,32.73,46.66
1471,STAHL,1910,1.42,17.01,99.43
1472,ALDRIDGE,1849,7.57,34.88,132.45
1473,AMAYA,1493,23.84,19.17,71.01
1474,FORREST,1717,15.61,4.48,52.09
1475,ERWIN,1898,20.38,17.95,134.32999999999998
1476,GUNN,2018,13.04,39.71,62.75
1477,SWAN,1482,18.54,28.74,131.28
1478,BUTCHER,1866,41.39,33.58,76.97
1479,ROSADO,2195,2.62,12.0,55.62
1480,GODWIN,1782,40.46,48.38,170.84
1481,HAND,2228,35.19,28.38,124.57
1482,GABRIEL,1514,18.47,21.47,99.94
1483,OTTO,2276,22.27,45.85,107.12
1484,WHALEY,1572,33.6,43.12,121.72
1485,LUDWIG,1658,4.86,10.67,106.53
1486,CLIFFORD,1470,20.57,13.11,47.68
1487,GROVE,2002,19.38,21.38,108.75999999999999
1488,BEAVER,1737,21.81,26.37,53.18
1489,SILVER,2221,26.75,10.22,117.97
1490,DANG,2147,44.88,35.4,128.28
1491,HAMMER,2080,27.96,17.97,51.93
1492,DICK,1947,24.6,26.45,115.05
1493,BOSWELL,2108,50.37,8.57,125.94
1494,MEAD,1903,3.61,22.25,77.86
1495,COLVIN,1477,13.08,17.39,112.47
1496,OLEARY,2296,33.62,19.49,149.11
1497,MILLIGAN,1554,27.11,43.31,104.42
1498,GOINS,1878,19.49,31.01,82.5
1499,AMES,1565,24.06,8.51,121.57000000000001
1500,DODGE,1632,41.61,14.01,141.62
1501,KAUR,1408,26.56,42.7,120.26
1502,ESCOBEDO,1865,25.99,23.37,105.36
1503,ARREDONDO,1610,23.98,14.89,68.87
1504,GEIGER,2101,2.52,37.6,59.120000000000005
1505,WINKLER,1936,7.39,15.1,25.490000000000002
1506,DUNHAM,2100,31.84,37.21,99.05000000000001
1507,TEMPLE,2041,27.0,44.05,125.05
1508,BABCOCK,1479,32.03,29.27,103.3
1509,BILLINGS,2017,35.86,1.11,51.97
1510,GRIMM,1585,28.37,31.06,106.43
1511,LILLY,1612,12.86,16.09,110.95
1512,WESLEY,2198,8.02,44.89,131.91
1513,MCGHEE,1812,9.97,28.93,58.9
1514,PAINTER,1655,41.55,2.68,50.23
1515,SIEGEL,2071,20.25,47.5,159.75
1516,BOWER,2202,15.84,19.1,133.94
1517,PURCELL,2296,1.94,38.96,55.900000000000006
1518,BLOCK,1428,0.12,33.33,60.45
1519,AGUILERA,1488,38.18,35.39,110.57000000000001
1520,NORWOOD,1918,47.37,15.81,128.18
1521,SHERIDAN,1852,10.66,2.65,83.31
1522,CARTWRIGHT,2274,46.93,33.26,92.19
1523,COATES,1529,10.3,5.27,89.57
1524,DAVISON,2248,16.83,13.6,106.42999999999999
1525,REGAN,1905,16.55,1.37,44.919999999999995
1526,RAMEY,1832,28.3,19.11,147.41000000000003
1527,KOENIG,1854,4.62,11.1,37.72
1528,KRAFT,1479,49.97,9.66,79.63
1529,BUNCH,1702,5.6899999999999995,28.34,89.03
1530,ENGEL,1471,37.46,24.77,139.23000000000002
1531,TAN,2293,36.63,5.85,120.47999999999999
1532,WINN,1644,10.96,12.32,71.28
1533,STEWARD,1868,29.03,49.11,84.14
1534,LINK,2237,40.55,26.74,152.29
1535,VICKERS,1627,10.58,28.73,62.31
1536,BRAGG,1612,34.28,8.21,136.49
1537,PIPER,1596,30.78,41.57,92.35
1538,HUGGINS,1885,37.74,14.82,147.56
1539,MICHEL,1571,32.45,49.32,154.77
1540,HEALY,1813,13.49,13.14,36.63
1541,JACOB,1506,4.16,17.86,106.02
1542,MCDONOUGH,1848,23.89,15.94,50.83
1543,WOLFF,1676,9.54,16.94,96.47999999999999
1544,COLBERT,2009,23.32,21.41,133.73
1545,ZEPEDA,2043,16.66,31.42,125.08
1546,HOANG,1541,43.66,3.57,130.23
1547,DUGAN,1589,41.69,19.99,95.67999999999999
1548,KILGORE,1970,22.14,28.65,115.78999999999999
1549,MEADE,1724,45.4,8.08,140.48000000000002
1550,GUILLEN,2250,3.15,30.4,100.55000000000001
1551,DO,1763,31.9,39.83,90.72999999999999
1552,HINOJOSA,1724,24.33,45.39,118.72
1553,GOODE,1849,40.15,17.64,65.78999999999999
1554,ARRINGTON,1629,43.46,8.57,102.03
1555,GARY,2167,39.74,38.59,112.33000000000001
1556,SNELL,2280,36.02,2.9,98.92000000000002
1557,WILLARD,2059,25.63,46.74,113.37
1558,RENTERIA,1772,16.77,41.56,111.33
1559,CHACON,2123,11.57,49.68,145.25
1560,GALLO,2209,32.95,47.95,154.9
1561,HANKINS,1700,23.85,9.7,103.55
1562,MONTANO,1604,42.31,43.9,113.21000000000001
1563,BROWNE,1573,49.89,15.79,86.68
1564,PEACOCK,1625,18.05,45.05,75.1
1565,OHARA,1692,17.55,40.12,57.67
1566,CORNELL,2166,34.91,34.65,94.56
1567,SHERWOOD,1703,28.89,26.19,71.08
1568,CASTELLANOS,1934,7.7,45.89,137.59
1569,THORPE,2221,27.28,16.79,92.07
1570,STILES,1751,22.32,41.99,111.31
1571,SADLER,2126,28.22,21.26,77.48
1572,LATHAM,2008,11.27,46.61,70.88
1573,REDMOND,1758,37.98,43.89,83.87
1574,GREENBERG,2239,43.87,38.66,105.53
1575,COTE,1639,35.81,20.25,87.06
1576,WADDELL,2003,17.81,22.27,137.08
1577,DUKES,2273,11.58,15.41,59.989999999999995
1578,DIAMOND,1787,14.1,7.27,107.36999999999999
1579,BUI,1614,3.4699999999999998,47.75,88.22
1580,MADRID,1955,1.19,36.57,120.75999999999999
1581,ALONSO,1989,40.73,49.76,141.48999999999998
1582,SHEETS,2042,0.02,44.28,68.3
1583,IRVIN,2267,3.67,33.11,87.78
1584,HURT,1903,44.16,23.64,106.8
1585,FERRIS,1508,16.8,7.74,102.53999999999999
1586,SEWELL,1948,41.72,31.05,109.77
1587,CARLTON,1458,40.0,15.48,99.48
1588,ARAGON,2203,9.44,6.98,115.42
1589,BLACKMON,2111,6.86,21.87,63.730000000000004
1590,HADLEY,1872,13.33,25.82,115.15
1591,HOYT,1853,7.96,11.6,49.56
1592,MCGRAW,1552,23.89,24.32,101.21000000000001
1593,PAGAN,1492,2.25,40.7,124.95
1594,LAND,2299,36.15,37.52,90.67
1595,TIDWELL,1775,40.12,40.26,102.38
1596,LOVELL,1776,10.81,19.83,48.64
1597,MINER,1479,5.3,19.93,53.23
1598,DOSS,1719,49.31,13.28,101.59
1599,DAHL,1510,10.99,18.62,36.61
1600,DELATORRE,2008,9.88,16.2,72.08
1601,STANFORD,1589,34.67,22.39,95.06
1602,KAUFFMAN,2180,48.87,1.88,63.75
1603,VELA,1751,42.6,26.18,107.78
1604,GAGNON,1677,35.92,25.8,107.72
1605,WINSTON,1484,25.84,43.67,131.51
1606,GOMES,2258,28.62,22.84,79.46000000000001
1607,THACKER,1655,14.02,18.15,121.16999999999999
1608,CORONADO,2282,28.55,23.14,96.69
1609,ASH,1753,35.22,50.5,152.72
1610,JARRETT,1740,41.69,37.82,171.51
1611,HAGER,2076,28.88,30.12,99.0
1612,SAMUELS,1954,11.0,36.85,111.85
1613,METZGER,1632,28.26,6.03,123.29
1614,RAINES,1440,16.85,26.51,127.36
1615,SPIVEY,1816,42.14,11.23,110.37
1616,MAURER,2201,18.7,21.02,51.72
1617,HAN,1485,24.46,44.96,104.42
1618,VOSS,2064,43.02,37.87,162.89000000000001
1619,HENLEY,1553,45.48,0.38,52.86
1620,CABALLERO,1700,20.27,8.98,98.25
1621,CARUSO,1602,41.57,23.98,127.55
1622,COULTER,1451,17.87,35.18,122.05000000000001
1623,NORTH,1861,50.83,44.61,188.44
1624,FINN,1659,12.89,47.45,63.34
1625,CAHILL,1583,17.64,48.69,125.33
1626,LANIER,1584,40.16,31.58,149.74
1627,SOUZA,1551,16.13,44.25,100.38
1628,MCWILLIAMS,2273,15.05,44.75,113.8
1629,DEAL,2049,3.34,19.31,122.65
1630,SCHAFFER,1845,27.55,31.32,81.87
1631,URBAN,1967,33.58,17.1,100.68
1632,HOUSER,2277,35.15,1.51,88.66000000000001
1633,CUMMINS,1416,39.88,39.94,146.82
1634,ROMO,2019,39.13,36.85,105.97999999999999
1635,CROCKER,2036,35.05,0.16,132.21
1636,BASSETT,1562,14.3,40.95,83.25
1637,KRUSE,1735,7.21,41.29,106.5
1638,BOLDEN,2002,12.99,48.1,152.09
1639,YBARRA,1478,40.42,33.63,125.05000000000001
1640,METZ,2202,24.45,50.05,76.5
1641,ROOT,1503,23.23,42.15,111.38
1642,MCMULLEN,1767,32.95,5.91,120.86
1643,CRUMP,1742,24.13,0.55,35.67999999999999
1644,HAGAN,2052,38.76,48.93,132.69
1645,GUIDRY,1922,25.78,43.14,160.92000000000002
1646,BRANTLEY,1820,34.52,2.32,102.84
1647,KEARNEY,1917,31.76,42.89,154.65
1648,BEAL,1773,35.16,40.0,168.16
1649,TOTH,1463,7.8,31.91,94.71
1650,JORGENSEN,1610,4.08,31.6,85.68
1651,TIMMONS,2170,38.51,36.69,95.19999999999999
1652,MILTON,1747,39.53,4.6899999999999995,93.22
1653,TRIPP,1620,15.11,43.08,117.19
1654,HURD,1476,7.64,28.57,115.21000000000001
1655,SAPP,1873,36.37,42.01,98.38
1656,WHITMAN,2221,35.14,43.74,104.88
1657,MESSER,1422,36.38,39.7,118.08
1658,BURGOS,1612,38.82,31.94,115.75999999999999
1659,MAJOR,2067,10.31,50.25,97.56
1660,WESTBROOK,1826,44.52,9.97,85.49000000000001
1661,CASTLE,1940,37.53,50.06,164.59
1662,SERNA,1588,49.31,3.56,126.87
1663,CARLISLE,1599,37.96,15.94,118.9
1664,VARELA,1447,28.93,35.52,113.45000000000002
1665,CULLEN,1528,17.46,49.39,146.85000000000002
1666,WILHELM,1760,47.18,16.12,147.3
1667,BERGERON,1831,17.92,36.81,96.73
1668,BURGER,1721,4.9,5.22,86.12
1669,POSEY,1571,20.93,10.97,122.9
1670,BARNHART,1589,44.13,12.75,137.88
1671,HACKETT,1503,14.24,22.31,87.55
1672,MADRIGAL,2225,39.94,15.68,96.62
1673,EUBANKS,2284,25.53,47.85,96.38
1674,SIZEMORE,2108,31.84,29.16,120.0
1675,HILLIARD,1816,45.6,39.1,173.7
1676,HARGROVE,1699,17.71,21.17,63.88
1677,BOUCHER,1755,17.06,21.88,76.94
1678,THOMASON,2018,21.94,12.77,49.709999999999994
1679,MELVIN,1624,42.28,40.98,100.25999999999999
1680,ROPER,1613,25.01,38.25,69.26
1681,BARNARD,1678,37.66,10.4,133.06
1682,FONSECA,1692,20.88,6.5600000000000005,106.44
1683,PEDERSEN,2264,42.52,40.45,108.97000000000001
1684,QUIROZ,2036,44.38,0.86,145.24
1685,WASHBURN,2032,24.22,41.78,90.0
1686,HOLLIDAY,1560,26.65,6.88,36.53
1687,YEE,2079,35.36,34.68,103.03999999999999
1688,RUDOLPH,1938,35.96,5.47,131.43
1689,BERMUDEZ,1421,14.51,48.89,73.4
1690,COYLE,1548,3.46,29.63,45.09
1691,GIL,2203,14.45,9.29,28.74
1692,GOODRICH,2064,32.26,33.8,157.06
1693,PINA,1993,43.18,26.62,122.80000000000001
1694,ELIAS,2217,25.54,3.64,48.18
1695,LOCKWOOD,1479,15.09,7.71,84.8
1696,CABRAL,2142,23.13,31.97,150.1
1697,CARRANZA,1956,7.3,27.57,106.87
1698,DUVALL,1988,34.47,49.95,100.42
1699,CORNELIUS,1856,31.3,6.99,69.28999999999999
1700,MCCOLLUM,1797,15.35,42.59,98.94
1701,STREET,2176,0.86,45.21,141.07
1702,MCNEAL,2130,40.34,37.13,118.47
1703,CONNORS,2275,46.05,36.92,181.97000000000003
1704,ANGEL,1635,36.34,25.41,139.75
1705,PAULSON,1643,21.92,11.3,92.22
1706,HINSON,1589,23.89,34.15,86.03999999999999
1707,KEENAN,1603,12.17,1.23,96.4
1708,SHELDON,1829,22.29,7.03,39.32
1709,FARR,1486,16.48,0.75,117.23
1710,EDDY,1826,18.43,9.76,72.19
1711,SAMUEL,2101,31.29,7.9,110.19
1712,LEDBETTER,1427,33.02,40.08,126.10000000000001
1713,RING,2104,23.41,35.65,62.06
1714,BETTS,2109,12.89,41.64,124.53
1715,FONTENOT,1720,10.65,30.23,125.88000000000001
1716,GIFFORD,2233,14.55,29.01,55.56
1717,HANNAH,2136,33.93,32.96,161.89000000000001
1718,HANLEY,1573,27.59,3.65,33.24
1719,PERSON,1728,21.13,37.99,114.12
1720,FOUNTAIN,2201,9.76,26.34,101.10000000000001
1721,LEVIN,1707,28.91,4.04,88.95
1722,STUBBS,1786,23.62,41.33,133.95
1723,HIGHTOWER,2007,50.46,39.76,166.22
1724,MURDOCK,1665,46.68,22.81,132.49
1725,KOEHLER,1972,19.19,9.12,104.31
1726,MA,1500,33.84,45.69,110.53
1727,ENGLE,2136,32.03,28.72,125.75
1728,SMILEY,1589,24.95,41.71,110.66
1729,CARMICHAEL,1503,13.58,50.35,143.93
1730,SHEFFIELD,1658,48.56,22.06,94.62
1731,LANGSTON,1465,48.05,11.45,124.5
1732,MCCRACKEN,1910,36.88,6.64,119.52
1733,YOST,1767,43.63,36.79,104.41999999999999
1734,TROTTER,1853,39.83,7.54,86.37
1735,STORY,1931,36.84,14.28,130.12
1736,STARKS,1909,14.07,8.66,36.730000000000004
1737,LUJAN,2267,50.86,11.13,124.99
1738,BLOUNT,1588,30.63,39.24,92.87
1739,CODY,1741,42.85,4.82,115.66999999999999
1740,RUSHING,1652,8.17,40.23,105.4
1741,BENOIT,1420,21.2,39.24,86.44
1742,HERNDON,2225,41.9,25.75,101.65
1743,JACOBSEN,1493,27.56,23.02,63.58
1744,NIETO,2281,7.98,29.71,137.69
1745,WISEMAN,1796,49.1,25.46,78.56
1746,LAYTON,1452,35.06,26.21,81.27000000000001
1747,EPPS,1963,6.45,45.57,57.019999999999996
1748,SHIPLEY,2005,4.96,41.07,50.03
1749,LEYVA,2212,40.06,19.4,104.46000000000001
1750,REEDER,1929,50.25,28.1,123.35
1751,BRAND,2259,13.9,19.44,82.34
1752,ROLAND,2182,24.69,47.24,101.93
1753,FITCH,1547,25.82,46.54,129.35999999999999
1754,RICO,1522,17.27,15.48,45.75
1755,NAPIER,2024,12.33,7.44,76.77
1756,CRONIN,2138,8.71,3.99,102.7
1757,MCQUEEN,1902,2.55,49.3,110.85
1758,PAREDES,2084,33.71,12.52,111.23
1759,TRENT,2021,44.83,45.95,95.78
1760,CHRISTIANSEN,1758,48.26,24.41,89.66999999999999
1761,PETTIT,1714,19.56,23.4,74.96000000000001
1762,SPANGLER,2020,49.64,49.96,175.6
1763,LANGFORD,1446,34.23,6.14,63.37
1764,BENAVIDES,1700,1.41,16.89,66.3
1765,PENN,1814,31.79,27.1,154.89
1766,PAIGE,1464,44.01,28.99,92.0
1767,WEIR,1518,30.09,42.29,95.38
1768,DIETZ,1729,38.82,1.95,82.77
1769,PRATER,1579,33.88,36.3,148.18
1770,BREWSTER,1657,48.16,11.22,130.38
1771,LOUIS,1476,17.64,23.72,43.36
1772,DIEHL,1838,4.2,33.04,129.24
1773,PACK,2027,1.5899999999999999,24.07,71.66
1774,SPAULDING,1440,26.3,22.34,144.64
1775,AVILES,1688,48.97,25.74,101.71
1776,ERNST,2109,47.6,41.92,98.52000000000001
1777,NOWAK,1532,45.52,37.74,147.26000000000002
1778,OLVERA,1509,50.09,18.65,156.74
1779,ROCK,2063,35.81,20.65,74.46000000000001
1780,MANSFIELD,1716,7.8,34.22,124.02
1781,AQUINO,1936,38.59,47.18,181.77
1782,OGDEN,1402,5.93,45.47,128.4
1783,STACY,2239,14.25,36.2,100.45
1784,RIZZO,1915,2.42,40.8,103.22
1785,SYLVESTER,1428,31.1,14.19,121.28999999999999
1786,GILLIS,1925,20.91,22.42,56.33
1787,SANDS,2039,45.24,11.9,123.14000000000001
1788,MACHADO,1732,49.01,6.77,100.77999999999999
1789,LOVETT,1877,22.21,25.27,136.48000000000002
1790,DUONG,1802,44.82,21.71,142.53
1791,HYATT,2116,35.0,21.2,117.2
1792,LANDIS,1585,5.51,24.93,37.44
1793,PLATT,2251,5.51,40.61,73.12
1794,BUSTAMANTE,2054,49.27,27.63,141.9
1795,HEDRICK,1564,45.33,10.65,95.98
1796,PRITCHETT,1446,32.26,10.53,62.79
1797,GASTON,2263,49.13,39.87,130.0
1798,DOBSON,1527,47.56,44.71,183.27
1799,CAUDILL,1855,27.92,29.47,133.39
1800,TACKETT,1840,27.59,3.54,107.13000000000001
1801,BATEMAN,1845,6.52,36.82,94.34
1802,LANDERS,2062,18.73,8.71,97.44
1803,CARMONA,2019,19.99,25.64,139.63
1804,GIPSON,2077,29.81,33.24,136.05
1805,URIBE,2061,23.27,46.98,139.25
1806,MCNEILL,2150,41.18,6.89,112.07000000000001
1807,LEDFORD,1531,48.61,35.77,159.38
1808,MIMS,1764,38.64,9.94,56.58
1809,ABEL,2243,14.87,18.9,48.769999999999996
1810,GOLD,1727,2.43,46.98,94.41
1811,SMALLWOOD,2226,49.15,48.17,193.32
1812,THORNE,1914,10.96,9.07,25.03
1813,MCHUGH,2265,50.2,46.36,173.56
1814,DICKENS,1892,10.79,22.28,57.07
1815,LEUNG,2016,41.41,48.84,138.25
1816,TOBIN,1668,29.13,25.2,83.33
1817,KOWALSKI,2036,48.97,12.77,62.739999999999995
1818,MEDEIROS,2054,16.57,15.86,93.42999999999999
1819,COPE,1514,9.52,27.32,98.84
1820,KRAUS,1585,41.05,17.42,120.47
1821,QUEZADA,2170,29.64,14.73,109.37
1822,OVERTON,1691,16.99,30.8,101.78999999999999
1823,MONTALVO,1738,32.84,25.9,61.74
1824,STALEY,1535,7.06,28.74,134.8
1825,WOODY,2247,21.32,22.66,85.98
1826,HATHAWAY,1959,22.25,50.6,102.85
1827,OSORIO,1514,38.74,33.81,150.55
1828,LAIRD,1459,45.31,36.32,105.63
1829,DOBBS,2167,27.54,19.13,142.67
1830,CAPPS,1991,38.3,27.62,85.92
1831,PUTNAM,1496,19.65,8.77,86.42
1832,LAY,2271,3.92,20.18,46.1
1833,FRANCISCO,1594,37.55,27.72,117.27
1834,ADAIR,1839,37.04,0.59,65.63
